tag,date,commit,contract,address,status,replaced_in
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,Depot,0x172E09691DfBbC035E37c73B62095caa16Ee2388,replaced,v2.18.1
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ExchangeRates,0x73b172756BD5DDf0110Ba8D7b88816Eb639Eb21c,replaced,v2.1.11
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,FeePool,0xEBdBac38835A1105851e80C7Fa1f1E6e25A86e32,replaced,v2.4.0
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxyFeePool,0xb440DD674e1243644791a4AdfE3A2AbB0A92d309,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysAUD,0xED4699f180a14B5974c26f494483F9c327Fd381a,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysBRL,0x5D609C25adAafd856021F92296C66dB602A0fcE8,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysBTC,0x9073Ee83b6CE96C444547DdCAf777b9352163581,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysCAD,0x0Bc209fB72390AF12bD6Fd775355ea0856864B31,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysCHF,0x28AF5a2f0cC12F2f19dd946608c945456b52b3F6,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysCNY,0x60feeeD05004476518281D43185fB7F52d9722c0,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysEUR,0x3EB064766109D150e4362222df80638BcE00e037,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysGBP,0x0C8A7D55ef593A2cAd34894c1523162eE2ffB9aC,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysINR,0x74C80bB51Da1EAc2d40074c647CbD0ab6920063f,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysJPY,0x559E848A1b6a7AfC69Ee27F8d20280A42628b2cf,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysKRW,0xdCE506b196B0dF677d07e718f872CAc9Bc368A33,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysNZD,0x26C0cb14470803120321b70aE85405ac298e5A42,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysPLN,0xD9553f0fDa012224141AeCc1ECa0e29868fF7FE8,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysRUB,0xDcB5821fcFDAB5553307b8f99591fC9DaA3C4be3,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysSGD,0x632dB1c25C03dCAc8d23Ff2c9A4cEa34cbEffa1B,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysUSD,0x57Ab1E02fEE23774580C119740129eAC7081e9D3,replaced,v2.10.2
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysXAG,0x6e5709515C767c907e43a03388cc816Bd65e797C,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxysXAU,0xe05D803fa0c5832Fa2262465290abB25d6C2bFA3,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxySynthetix,0xC011A72400E58ecD99Ee497CF89E3775d4bd732F,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,ProxyXDR,0x62492F15cF60c5847d3053e482cAde8C5c29af88,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SafeDecimalMath,0x84D626B2BB4D0F064067e4BF80FCe7055d8F3E7B,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,Synthetix,0x3772f9716Cf6D7a09edE3587738AA2af5577483a,replaced,v2.4.0
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthetixEscrow,0x971e78e0C92392A4E39099835cF7E6aB535b2227,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthetixState,0x4b9Ca5607f1fF8019c1C6A3c2f0CC8de622D5B82,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsAUD,0xB03dFc4b9C9756B6D4Fbc12DAde7732149Fcf00d,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsBRL,0xa5A4ccCCcAa26Cea096F6E493839423F4D66c63F,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsBTC,0xf8AD89091B2724bdb7528c50B282B565Db4635bb,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsCAD,0x8f69c9Ee79Bf9320E1A5C19e559108E1cb3d002B,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsCHF,0x9270D9970D6ACA773e2FA01633CDc091a46714c9,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsCNY,0x60C34eB93AFCd1B701fF8C036B128441C68A8A70,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsEUR,0xC2bb52457D81FBD223CC92b44cd372d36b338A10,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsGBP,0xdB36B8f25bB1f289d97aeE8f87BAcCaC58fA8883,replaced,v2.6.7
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsINR,0x51671B7556EbEB4c43180e983F5569973e15cAc9,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsJPY,0xD9E5A009Ec07dE76616d7361Ed713eF434d71325,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsKRW,0xdF846D3ded30A0590319f8A7ECD4e233B0e9188C,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsNZD,0xCF401f31c63F58DEbfC76F441731dfa945cd0Bde,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsPLN,0x1943dBd2A793c588B5170188Ee6fb62E02AfdfF7,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsRUB,0x8a8DcbBa6038c6Fc6D192F5cf5C5dD83B98591bc,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsSGD,0x2aE393C18b6Aa62D6a2250aF7b803Fa6973bC981,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsUSD,0x0cBE2dF57CA9191B64a7Af3baa3F946fa7Df2F25,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsXAG,0x4D57A8212BDb8bdca049365BCE8afA0244a0E3FC,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthsXAU,0x112D5fA64e4902B6ff1a35495a0f878c210A5601,replaced,v2.10.5
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,SynthXDR,0x2972705AF18c66c14CDd27AD412961E01944A9C3,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesAUD,0xCb29D2cf2C65d3Be1d00F07f3441390432D55203,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesBRL,0x0985de52896fC4C9A84d108F5582ec02fdF91605,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesBTC,0x4F6296455F8d754c19821cF1EC8FeBF2cD456E67,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesCAD,0xdDf91Fc27087e076574Df31483Db5C21A85E47b6,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesCHF,0x52496fE8a4feaEFe14d9433E00D48E6929c13deC,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesCNY,0x5cCA1f0c514C0624d3BA7585d56fD2d72CbeFd80,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesEUR,0x6568D9e750fC44AF00f857885Dfb8281c00529c4,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesGBP,0x7e88D19A79b291cfE5696d496055f7e57F537A75,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesINR,0xf8F2f8001fca737eFA2bC26217Fc20C1F8267fbA,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesJPY,0x4dFACfB15514C21c991ff75Bc7Bf6Fb1F98361ed,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesKRW,0x249A10c68AfA9827571cb73f29ab5Af57Ee5A596,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesNZD,0x3FDa286F354a3318534026dBAcf021c84A71B03c,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesPLN,0xdb957f324Be2dE9BdAB01A3dbb50228569FDEe1B,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesRUB,0xF1eF8ee7DfEE4BD0e06B0fCed1d299387B78Cb09,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesSGD,0x000F49FD739d4023B0A6C87eE8705eF1Ffb55C87,deleted,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesUSD,0x05a9CBe762B36632b3594DA4F082340E0e5343e8,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesXAG,0x53d244Fb46357568DBeF082225cCC87cBD94aAE8,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStatesXAU,0x20569B49d74c1EDE765382574F7F3fdC2a078A4f,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStateSynthetix,0x5b1b5fEa1b99D83aD479dF0C222F0492385381dD,current,
v2.0-19,2019-03-11T18:17:52-04:00,eeb271f4fdd2e615f9dba90503f42b2cb9f9716e,TokenStateXDR,,deleted,
v2.0-22,2019-04-04T12:14:32-04:00,f257ac4ffec622f198dfe47e371c625f1fe1bd36,EscrowChecker,0x3b399e00afd8201acf8a5a0eccf1c47d8d5e41da,replaced,v2.1.11
v2.0-22,2019-04-04T12:14:32-04:00,f257ac4ffec622f198dfe47e371c625f1fe1bd36,TokenStateXDR,0xBF093390d8046ae2d0f5465DEC7001d65DC159d5,deleted,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,EscrowChecker,0x3b399e00AFd8201ACf8A5a0EcCF1C47d8D5E41da,current,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,ExchangeRates,0xba34e436C9383aa8FA1e3659D2807ae040592498,replaced,v2.6.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,TokenStatesETH,0x34A5ef81d18F3a305aE9C2d7DF42beef4c79031c,current,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,ProxysETH,0xaCf5C0101cbBe8476E87c652E0bEF33684Cc94D6,replaced,v2.9.1
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,SynthsETH,0x42456D7084eacF4083f1140d3229471bbA2949A8,replaced,v2.10.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,TokenStatesBNB,0xf9bd94C6F93c1FA5F38174c5e424721e1046af07,current,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,ProxysBNB,0x013AE307648f529aa72c5767A334DDd37aaB43c3,replaced,v2.10.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,SynthsBNB,0xC906de7f8b4C1a4787023F50F49CE98F9F67c4b8,replaced,v2.10.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,TokenStateiBTC,0xa1652766155D4Debc31D01BF3f748cB46508745b,current,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,ProxyiBTC,0x2B143041a6F8BE9dCC66E9110178a264A223A3bd,replaced,v2.10.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,SynthiBTC,0xd8f6B6b6782632275B2B51230654f687f5b12Cde,replaced,v2.7.2
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,TokenStateiETH,0x7b6ab32Ca02B31485fbf7265437c2853792CC5d9,current,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,ProxyiETH,0xD4fb1706Ae549FEBeC06bb7175b08010DD1B0C2e,replaced,v2.10.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,SynthiETH,0x51Fe40e6292dbC44623b298a4086ffA6f5976ba1,replaced,v2.7.2
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,TokenStateiBNB,0xc4E4c442653fDC78A71401684fd6cF9d67B3B643,current,
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,ProxyiBNB,0x7c8F07Ac5b0a2876ee582a661d53dE2D0BbAd96F,replaced,v2.10.5
v2.1.11,2019-04-23T19:43:01-04:00,8d56cf7667de27b294fa3b99b086132f71e1aba4,SynthiBNB,0x56751D5Ac7D2B614C79d22e6b52D3285cFA8a293,replaced,v2.7.2
v2.4.0,2019-05-02T18:49:57+10:00,edf5244839cda59bd51c1390a285bae371a477ff,FeePool,0x9B7E40031f7d4f6AB6e5D36bBF2Fea3bCCcc75a5,replaced,v2.5.3
v2.4.0,2019-05-02T18:49:57+10:00,edf5244839cda59bd51c1390a285bae371a477ff,Synthetix,0xEf8a2c1BC94e630463293F71bF5414d13e80F62D,replaced,v2.5.3
v2.4.0,2019-05-02T18:49:57+10:00,edf5244839cda59bd51c1390a285bae371a477ff,RewardEscrow,0xb671F2210B1F6621A2607EA63E6B2DC3e2464d1F,current,
v2.4.0,2019-05-02T18:49:57+10:00,edf5244839cda59bd51c1390a285bae371a477ff,FeePoolState,0x11164F6a47C3f8472D19b9aDd516Fc780cb7Ee02,current,
v2.4.0,2019-05-02T18:49:57+10:00,edf5244839cda59bd51c1390a285bae371a477ff,SupplySchedule,0xA3de830b5208851539De8e4FF158D635E8f36FCb,replaced,v2.16.4
v2.5.3,2019-05-28T18:42:37+10:00,dc94228312749779a0c4035d8bc7bb3b9a242693,FeePool,0x3D32f1404deacE2A43B08211E4662275045b495b,replaced,v2.6.1
v2.5.3,2019-05-28T18:42:37+10:00,dc94228312749779a0c4035d8bc7bb3b9a242693,Synthetix,0xD76C5B71ba091C785aEc1A5c1c901b04876d073B,replaced,v2.5.5
v2.5.3,2019-05-28T18:42:37+10:00,dc94228312749779a0c4035d8bc7bb3b9a242693,DelegateApprovals,0x97A853e9536Cf7CF123AA14Da726b71a848290cE,replaced,v2.20.1
v2.5.3,2019-05-28T18:42:37+10:00,dc94228312749779a0c4035d8bc7bb3b9a242693,FeePoolEternalStorage,0xC9DFff5fA5605fd94F8B7927b892F2B57391e8bB,current,
v2.5.5,2019-05-29T17:37:35+10:00,6cf02bed77b9d711efc0b33f643613529f4b92ce,Synthetix,0x5a4aDe4f3E934a0885f42884F7077261C3F4f66F,replaced,v2.6.7
v2.6.1,2019-07-01T16:10:26-04:00,e8a6445a3096e3b003c429cd6fb2c9a38920f047,FeePool,0x503e91fc2b9ad7453700130d0825e661565e4c3b,replaced,v2.6.5
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,ExchangeRates,0x5cBB53Ca85A9E52B593Baf8ae90282C4B3dB0b25,replaced,v2.6.7
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,FeePool,0x5e5F5542dAd3E06CC8E1cd2461E83f872835117B,replaced,v2.9.0
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,TokenStatesMKR,0xCEE0A0Dc7f393ED6AC84A3Ac2191C28d6A53AcEf,deleted,
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,ProxysMKR,0xe88A4976CB7D8898D39E3f317421D625403ecb8C,deleted,
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,SynthsMKR,0x13586160e4F890D0631c3C08D989f5b7AFe202b0,deleted,
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,TokenStatesTRX,0x7EC5697C724895DA7f2320bDE063BEF6215a72e2,current,
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,ProxysTRX,0x0944d2C41FEF3088467287e208E5bBB622A0c09C,replaced,v2.10.5
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,SynthsTRX,0xa6e5DA838D3b8338783E0710E1D5F6C8e8E998CE,replaced,v2.10.5
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,TokenStatesXTZ,0x959894a82fbF99d35B12ed1EA81e783296229862,current,
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,ProxysXTZ,0xF45B14ddaBF0F0e275E215b94dD24Ae013a27F12,replaced,v2.10.5
v2.6.5,2019-07-02T22:47:48-04:00,83a9721950521ff3d0ced2d974d90caa0f011a23,SynthsXTZ,0x6E5Bc3e877CFaa06eF97dfA12e63EfbB8FCbb03e,replaced,v2.10.5
v2.6.7,2019-07-05T23:28:25-04:00,4fb6450e5629a053b9fa4aa4a40974e0ff9841b6,SynthsGBP,0x0a24864596C54D79C825e64b281645249C14590C,replaced,v2.10.5
v2.6.7,2019-07-05T23:28:25-04:00,4fb6450e5629a053b9fa4aa4a40974e0ff9841b6,ExchangeRates,0x70C629875daDBE702489a5E1E3bAaE60e38924fa,replaced,v2.10.5
v2.6.7,2019-07-05T23:28:25-04:00,4fb6450e5629a053b9fa4aa4a40974e0ff9841b6,Synthetix,0x2Dea20405c52Fb477ecCa8Fe622661d316Ac5400,replaced,v2.8.0
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,SynthiBTC,0xccC395f0eBFAA26dCC2D3BACc23d55614002236b,replaced,v2.10.5
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,SynthiETH,0x9b461df6fc38E1baEC08c06EB9e916093af8d11C,replaced,v2.10.5
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,SynthiBNB,0xED4A3Adffa428fFD126AeD8ba5b8B58bb12c11ca,replaced,v2.10.5
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,TokenStateiMKR,0xa0c19218271F056bc10b1cDd7a5FaB48F757BC86,deleted,
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,ProxyiMKR,0xEAf60dA0199bE2f62005225248705De774582328,deleted,
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,SynthiMKR,0x99bcc501d04F400Ba3F78b5375D00B56acE6Ee0D,deleted,
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,TokenStateiTRX,0xd69EabdF940174cA571A6D71dde9B9A4dbCdBb0f,current,
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,ProxyiTRX,0xCd8D927f2CB03d2eFB7f96CeB66Ec4976843E012,replaced,v2.10.5
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,SynthiTRX,0x87ea2450EaB99A74e55E2B446290011765393AC1,replaced,v2.10.5
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,TokenStateiXTZ,0xca0d3004f5E771A129fB94619f8867A23e8A23de,current,
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,ProxyiXTZ,0xc2992b2C22238F296c2f429ee2f7AfB462Ed1750,replaced,v2.10.5
v2.7.2,2019-07-18T20:31:41-04:00,1eeb4e6519e1eedb7d4692e5d68af417b4afbb49,SynthiXTZ,0xFE6Cd6dE459db214818492f532Ec02Ba87319437,replaced,v2.10.5
v2.8.0,2019-08-08T15:03:34+10:00,4dbb6e8e1b58796fb033c81a80c51bc2864719e6,Synthetix,0xbD88D2Ddf55b65BDBbA6f6a5A626B854835d7844,replaced,v2.9.0
v2.8.0,2019-08-08T15:03:34+10:00,4dbb6e8e1b58796fb033c81a80c51bc2864719e6,ProxyERC20,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,current,
v2.8.6,2019-08-19T23:07:45+02:00,4b50f490bcc79827538c9030af495c410d60d3a0,TokenStatesCEX,0xc5680d24C3086e10f618b5176A59E90D6284be9f,current,
v2.8.6,2019-08-19T23:07:45+02:00,4b50f490bcc79827538c9030af495c410d60d3a0,ProxysCEX,0xb91B114a24a1c16834F1217cC3B9eE117b6c817A,replaced,v2.10.5
v2.8.6,2019-08-19T23:07:45+02:00,4b50f490bcc79827538c9030af495c410d60d3a0,SynthsCEX,0x6aa0f8620614aFe9BD4aBA3148439b08eb2557C0,replaced,v2.10.5
v2.8.6,2019-08-19T23:07:45+02:00,4b50f490bcc79827538c9030af495c410d60d3a0,TokenStateiCEX,0x3Fb1F228168432688b4E851Fe909907248cf9eCD,current,
v2.8.6,2019-08-19T23:07:45+02:00,4b50f490bcc79827538c9030af495c410d60d3a0,ProxyiCEX,0xAE7F21C0dFe5481ca77d538b5609938a51850942,replaced,v2.10.5
v2.8.6,2019-08-19T23:07:45+02:00,4b50f490bcc79827538c9030af495c410d60d3a0,SynthiCEX,0x66B86625ee80b06e94E027e44eA35680a0730233,replaced,v2.10.5
v2.9.0,2019-08-29T12:12:45+10:00,ae8c6ae9c2342e247f08bade0d34e51cc8cf61b9,FeePool,0xA70B3c3DcD4d3CDC55992DC5BEBED33dA92a259A,replaced,v2.10.5
v2.9.0,2019-08-29T12:12:45+10:00,ae8c6ae9c2342e247f08bade0d34e51cc8cf61b9,Synthetix,0xfFC91F7088BF40F0419B451fB9D85718D8903628,replaced,v2.10.5
v2.9.0,2019-08-29T12:12:45+10:00,ae8c6ae9c2342e247f08bade0d34e51cc8cf61b9,RewardsDistribution,0xFfA72Fd80d8A84032d855bfb67036BAF45949009,replaced,v2.18.1
v2.9.1,2019-09-13T16:48:15+10:00,368d0596e255a3555688cf0114e91eca8830940c,ProxysETH,0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb,replaced,v2.10.5
v2.10.2,2019-09-26T13:03:00+10:00,d025db087a41a64a6fa8caee8bd059c19fd3eb1d,ProxysUSD,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,current,
v2.10.5,2019-09-26T18:58:44+10:00,688fd3865c3cdfb3e5451c2b6eef4599e1ae6cc9,ExchangeRates,0x99a46c42689720d9118FF7aF7ce80C2a92fC4f97,replaced,v2.12.2
v2.10.5,2019-09-26T18:58:44+10:00,688fd3865c3cdfb3e5451c2b6eef4599e1ae6cc9,FeePool,0xc566a81F193626ee88A85fB3dCC82279B96A094E,replaced,v2.12.2
v2.10.5,2019-09-26T18:58:44+10:00,688fd3865c3cdfb3e5451c2b6eef4599e1ae6cc9,ProxysAUD,0xF48e200EAF9906362BB1442fca31e0835773b8B4,current,
v2.10.5,2019-09-26T18:58:44+10:00,688fd3865c3cdfb3e5451c2b6eef4599e1ae6cc9,ProxysBTC,0xfE18be6b3Bd88A2D2A7f928d00292E7a9963CfC6,current,
v2.10.5,2019-09-26T18:58:44+10:00,688fd3865c3cdfb3e5451c2b6eef4599e1ae6cc9,ProxysCHF,0x0F83287FF768D1c1e17a42F44d644D7F22e8ee1d,current,
